Kombinacija,Ishod,Spin_profit,Total_profit 
"tre, gro, tre",Duple_vockice,-0.5,991.0
"src, lim, kes",fail,0.5,991.5
"jag, nar, tre",fail,0.5,992.0
"tre, nar, tre",Duple_vockice,-0.5,991.5
"jag, nar, jag",Duple_vockice,-0.5,991.0
"lim, nar, tre",fail,0.5,991.5
"tre, src, tre",Duple_vockice,-0.5,991.0
"kes, nar, tre",fail,0.5,991.5
"kes, src, tre",fail,0.5,992.0
"src, nar, tre",fail,0.5,992.5
"kes, lim, kes",bonus_x2,0.5,993.0
"src, jag, tre",fail,0.5,993.5
"tre, gro, nar",fail,0.5,994.0
"lim, src, jag",fail,0.5,994.5
"lim, src, tre",fail,0.5,995.0
"kes, kes, nar",bonus_x2,0.5,995.5
"lim, jag, tre",fail,0.5,996.0
"tre, tre, nar",Duple_vockice,-0.5,995.5
"gro, jag, jag",Duple_vockice,-0.5,995.0
"gro, jag, tre",fail,0.5,995.5
"gro, lim, lim",Duple_vockice,-0.5,995.0
"tre, lim, lim",Duple_vockice,-0.5,994.5
"kes, lim, kes",bonus_x2,0.5,995.0
"nar, kes, jag",fail,0.5,995.5
"lim, jag, tre",fail,0.5,996.0
"jag, src, jag",Duple_vockice,-0.5,995.5
"jag, gro, gro",Duple_vockice,-0.5,995.0
"src, gro, gro",Duple_vockice,-0.5,994.5
"tre, lim, tre",Duple_vockice,-0.5,994.0
"gro, lim, tre",fail,0.5,994.5
"gro, tre, kes",fail,0.5,995.0
"gro, tre, jag",fail,0.5,995.5
"tre, kes, jag",fail,0.5,996.0
"gro, kes, tre",fail,0.5,996.5
"lim, jag, jag",Duple_vockice,-0.5,996.0
"tre, tre, lim",Duple_vockice,-0.5,995.5
"jag, nar, lim",fail,0.5,996.0
"tre, lim, lim",Duple_vockice,-0.5,995.5
"lim, nar, gro",fail,0.5,996.0
"tre, kes, kes",bonus_x2,0.5,996.5
"src, nar, lim",fail,0.5,997.0
"lim, kes, tre",fail,0.5,997.5
"gro, lim, tre",fail,0.5,998.0
"lim, src, kes",fail,0.5,998.5
"gro, nar, lim",fail,0.5,999.0
"jag, lim, tre",fail,0.5,999.5
"tre, src, tre",Duple_vockice,-0.5,999.0
"kes, src, gro",fail,0.5,999.5
"tre, src, gro",fail,0.5,1000.0
"lim, lim, lim",Vocni_jackpot,-2.5,997.5
"jag, lim, nar",fail,0.5,998.0
"tre, kes, lim",fail,0.5,998.5
"gro, lim, nar",fail,0.5,999.0
"tre, lim, lim",Duple_vockice,-0.5,998.5
"src, gro, kes",fail,0.5,999.0
"gro, gro, jag",Duple_vockice,-0.5,998.5
"tre, tre, lim",Duple_vockice,-0.5,998.0
"kes, lim, gro",fail,0.5,998.5
"gro, lim, tre",fail,0.5,999.0
"tre, kes, tre",Duple_vockice,-0.5,998.5
"src, lim, nar",fail,0.5,999.0
"jag, kes, jag",Duple_vockice,-0.5,998.5
"jag, tre, nar",fail,0.5,999.0
"src, jag, jag",Duple_vockice,-0.5,998.5
"src, nar, nar",Duple_vockice,-0.5,998.0
"nar, src, kes",fail,0.5,998.5
"tre, kes, tre",Duple_vockice,-0.5,998.0
"jag, nar, kes",fail,0.5,998.5
"nar, kes, gro",fail,0.5,999.0
"jag, kes, lim",fail,0.5,999.5
"lim, nar, jag",fail,0.5,1000.0
"tre, lim, nar",fail,0.5,1000.5
"jag, src, gro",fail,0.5,1001.0
"src, kes, nar",fail,0.5,1001.5
"tre, lim, lim",Duple_vockice,-0.5,1001.0
"kes, lim, jag",fail,0.5,1001.5
"nar, gro, tre",fail,0.5,1002.0
"gro, lim, gro",Duple_vockice,-0.5,1001.5
"nar, lim, lim",Duple_vockice,-0.5,1001.0
"lim, lim, lim",Vocni_jackpot,-2.5,998.5
"lim, tre, tre",Duple_vockice,-0.5,998.0
"nar, jag, lim",fail,0.5,998.5
"kes, tre, kes",bonus_x2,0.5,999.0
"tre, lim, tre",Duple_vockice,-1.5,997.5
"src, gro, tre",fail,0.5,998.0
"tre, nar, tre",Duple_vockice,-0.5,997.5
"nar, nar, gro",Duple_vockice,-0.5,997.0
"tre, tre, kes",Duple_vockice,-0.5,996.5
"tre, nar, tre",Duple_vockice,-0.5,996.0
"gro, lim, jag",fail,0.5,996.5
"lim, lim, gro",Duple_vockice,-0.5,996.0
"lim, kes, tre",fail,0.5,996.5
"jag, lim, tre",fail,0.5,997.0
"jag, nar, jag",Duple_vockice,-0.5,996.5
"kes, lim, tre",fail,0.5,997.0
"tre, lim, nar",fail,0.5,997.5
"jag, tre, tre",Duple_vockice,-0.5,997.0
"kes, lim, jag",fail,0.5,997.5
"lim, jag, kes",fail,0.5,998.0
"gro, lim, jag",fail,0.5,998.5
"jag, lim, gro",fail,0.5,999.0
"src, gro, jag",fail,0.5,999.5
"gro, tre, tre",Duple_vockice,-0.5,999.0
"src, lim, tre",fail,0.5,999.5
"lim, tre, nar",fail,0.5,1000.0
"tre, kes, jag",fail,0.5,1000.5
"jag, gro, tre",fail,0.5,1001.0
"jag, tre, tre",Duple_vockice,-0.5,1000.5
"tre, lim, jag",fail,0.5,1001.0
"lim, kes, tre",fail,0.5,1001.5
"jag, gro, kes",fail,0.5,1002.0
"tre, lim, nar",fail,0.5,1002.5
"jag, jag, tre",Duple_vockice,-0.5,1002.0
"jag, lim, tre",fail,0.5,1002.5
"nar, kes, gro",fail,0.5,1003.0
"gro, lim, tre",fail,0.5,1003.5
"kes, lim, tre",fail,0.5,1004.0
"tre, nar, tre",Duple_vockice,-0.5,1003.5
"lim, lim, kes",Duple_vockice,-0.5,1003.0
"nar, lim, tre",fail,0.5,1003.5
"lim, nar, tre",fail,0.5,1004.0
"tre, nar, jag",fail,0.5,1004.5
"gro, kes, tre",fail,0.5,1005.0
"lim, lim, gro",Duple_vockice,-0.5,1004.5
"tre, nar, nar",Duple_vockice,-0.5,1004.0
"kes, src, jag",fail,0.5,1004.5
"kes, tre, nar",fail,0.5,1005.0
"nar, jag, lim",fail,0.5,1005.5
"jag, jag, tre",Duple_vockice,-0.5,1005.0
"lim, lim, jag",Duple_vockice,-0.5,1004.5
"tre, tre, tre",Vocni_jackpot,-2.5,1002.0
"gro, kes, nar",fail,0.5,1002.5
"nar, tre, jag",fail,0.5,1003.0
"src, nar, kes",fail,0.5,1003.5
"gro, src, nar",fail,0.5,1004.0
"src, jag, gro",fail,0.5,1004.5
"src, lim, jag",fail,0.5,1005.0
"tre, lim, jag",fail,0.5,1005.5
"tre, lim, tre",Duple_vockice,-0.5,1005.0
"lim, gro, tre",fail,0.5,1005.5
"gro, gro, tre",Duple_vockice,-0.5,1005.0
"nar, kes, tre",fail,0.5,1005.5
"jag, lim, jag",Duple_vockice,-0.5,1005.0
"kes, src, gro",fail,0.5,1005.5
"nar, jag, kes",fail,0.5,1006.0
"tre, nar, lim",fail,0.5,1006.5
"lim, src, tre",fail,0.5,1007.0
"gro, lim, tre",fail,0.5,1007.5
"src, tre, tre",Duple_vockice,-0.5,1007.0
"tre, lim, tre",Duple_vockice,-0.5,1006.5
"jag, nar, nar",Duple_vockice,-0.5,1006.0
"tre, lim, jag",fail,0.5,1006.5
"src, lim, jag",fail,0.5,1007.0
"tre, src, kes",fail,0.5,1007.5
"jag, src, tre",fail,0.5,1008.0
"lim, lim, gro",Duple_vockice,-0.5,1007.5
"jag, tre, nar",fail,0.5,1008.0
"tre, nar, jag",fail,0.5,1008.5
"kes, jag, kes",bonus_x2,0.5,1009.0
"kes, tre, tre",Duple_vockice,-1.5,1007.5
"jag, nar, tre",fail,0.5,1008.0
"jag, kes, nar",fail,0.5,1008.5
"nar, nar, jag",Duple_vockice,-0.5,1008.0
"gro, kes, tre",fail,0.5,1008.5
"lim, lim, tre",Duple_vockice,-0.5,1008.0
"kes, lim, nar",fail,0.5,1008.5
"nar, lim, nar",Duple_vockice,-0.5,1008.0
"jag, src, jag",Duple_vockice,-0.5,1007.5
"tre, jag, tre",Duple_vockice,-0.5,1007.0
"lim, src, nar",fail,0.5,1007.5
"lim, kes, jag",fail,0.5,1008.0
"src, gro, jag",fail,0.5,1008.5
"lim, lim, lim",Vocni_jackpot,-2.5,1006.0
"kes, tre, nar",fail,0.5,1006.5
"jag, lim, nar",fail,0.5,1007.0
"nar, tre, nar",Duple_vockice,-0.5,1006.5
"jag, lim, nar",fail,0.5,1007.0
"lim, lim, tre",Duple_vockice,-0.5,1006.5
"src, nar, lim",fail,0.5,1007.0
"src, gro, tre",fail,0.5,1007.5
"tre, nar, kes",fail,0.5,1008.0
"tre, gro, gro",Duple_vockice,-0.5,1007.5
"nar, src, nar",Duple_vockice,-0.5,1007.0
"gro, kes, jag",fail,0.5,1007.5
"jag, nar, tre",fail,0.5,1008.0
"src, kes, gro",fail,0.5,1008.5
"nar, jag, kes",fail,0.5,1009.0
"tre, kes, jag",fail,0.5,1009.5
"kes, gro, lim",fail,0.5,1010.0
"tre, lim, tre",Duple_vockice,-0.5,1009.5
"nar, src, lim",fail,0.5,1010.0
"kes, jag, jag",Duple_vockice,-0.5,1009.5
"kes, lim, tre",fail,0.5,1010.0
"kes, tre, kes",bonus_x2,0.5,1010.5
"lim, nar, nar",Duple_vockice,-1.5,1009.0
"lim, tre, lim",Duple_vockice,-0.5,1008.5
"tre, lim, nar",fail,0.5,1009.0
"nar, kes, kes",bonus_x2,0.5,1009.5
"kes, kes, gro",bonus_x2,0.5,1010.0
"tre, src, tre",Duple_vockice,-1.5,1008.5
"lim, tre, lim",Duple_vockice,-0.5,1008.0
"src, nar, tre",fail,0.5,1008.5
"lim, tre, tre",Duple_vockice,-0.5,1008.0
"kes, lim, tre",fail,0.5,1008.5
"gro, lim, tre",fail,0.5,1009.0
"jag, tre, tre",Duple_vockice,-0.5,1008.5
"tre, lim, gro",fail,0.5,1009.0
"nar, jag, tre",fail,0.5,1009.5
"src, src, nar",free_spin,0.5,1010.0
"kes, src, lim",fail,0.0,1010.0
"gro, tre, jag",fail,0.5,1010.5
"src, lim, jag",fail,0.5,1011.0
"nar, src, tre",fail,0.5,1011.5
"nar, jag, nar",Duple_vockice,-0.5,1011.0
"lim, jag, jag",Duple_vockice,-0.5,1010.5
"lim, tre, jag",fail,0.5,1011.0
"tre, lim, tre",Duple_vockice,-0.5,1010.5
"nar, jag, jag",Duple_vockice,-0.5,1010.0
"jag, lim, jag",Duple_vockice,-0.5,1009.5
"src, src, lim",free_spin,0.5,1010.0
"jag, gro, kes",fail,0.0,1010.0
"nar, tre, nar",Duple_vockice,-0.5,1009.5
"jag, lim, gro",fail,0.5,1010.0
"src, kes, tre",fail,0.5,1010.5
"tre, gro, nar",fail,0.5,1011.0
"lim, kes, jag",fail,0.5,1011.5
"src, jag, tre",fail,0.5,1012.0
"gro, nar, kes",fail,0.5,1012.5
"jag, lim, gro",fail,0.5,1013.0
"lim, jag, nar",fail,0.5,1013.5
"src, jag, tre",fail,0.5,1014.0
"tre, src, kes",fail,0.5,1014.5
"nar, nar, gro",Duple_vockice,-0.5,1014.0
"nar, lim, jag",fail,0.5,1014.5
"jag, src, lim",fail,0.5,1015.0
"tre, jag, kes",fail,0.5,1015.5
"jag, kes, lim",fail,0.5,1016.0
"tre, lim, tre",Duple_vockice,-0.5,1015.5
"kes, nar, tre",fail,0.5,1016.0
"tre, gro, jag",fail,0.5,1016.5
"src, kes, lim",fail,0.5,1017.0
"lim, tre, tre",Duple_vockice,-0.5,1016.5
"lim, src, jag",fail,0.5,1017.0
"tre, jag, kes",fail,0.5,1017.5
"gro, gro, jag",Duple_vockice,-0.5,1017.0
"nar, kes, lim",fail,0.5,1017.5
"jag, gro, jag",Duple_vockice,-0.5,1017.0
"lim, tre, nar",fail,0.5,1017.5
"tre, nar, jag",fail,0.5,1018.0
"tre, src, lim",fail,0.5,1018.5
"gro, lim, jag",fail,0.5,1019.0
"src, lim, tre",fail,0.5,1019.5
"lim, jag, gro",fail,0.5,1020.0
"nar, jag, kes",fail,0.5,1020.5
"jag, kes, gro",fail,0.5,1021.0
"nar, jag, tre",fail,0.5,1021.5
"kes, lim, tre",fail,0.5,1022.0
"gro, jag, gro",Duple_vockice,-0.5,1021.5
"lim, nar, lim",Duple_vockice,-0.5,1021.0
"tre, jag, tre",Duple_vockice,-0.5,1020.5
"jag, nar, tre",fail,0.5,1021.0
"src, src, lim",free_spin,0.5,1021.5
"src, nar, tre",fail,0.0,1021.5
"src, gro, lim",fail,0.5,1022.0
"src, lim, kes",fail,0.5,1022.5
"nar, src, gro",fail,0.5,1023.0
"kes, kes, jag",bonus_x2,0.5,1023.5
"jag, lim, tre",fail,0.5,1024.0
"kes, gro, tre",fail,0.5,1024.5
"gro, kes, tre",fail,0.5,1025.0
"kes, tre, gro",fail,0.5,1025.5
"kes, tre, nar",fail,0.5,1026.0
"nar, lim, tre",fail,0.5,1026.5
"tre, src, jag",fail,0.5,1027.0
"tre, gro, gro",Duple_vockice,-0.5,1026.5
"gro, kes, tre",fail,0.5,1027.0
"lim, jag, lim",Duple_vockice,-0.5,1026.5
"gro, tre, gro",Duple_vockice,-0.5,1026.0
"tre, lim, nar",fail,0.5,1026.5
"kes, jag, lim",fail,0.5,1027.0
"src, src, tre",free_spin,0.5,1027.5
"tre, lim, lim",Duple_vockice,-1.0,1026.5
"src, src, kes",free_spin,0.5,1027.0
"tre, nar, lim",fail,0.0,1027.0
"jag, jag, gro",Duple_vockice,-0.5,1026.5
"kes, lim, gro",fail,0.5,1027.0
"jag, nar, jag",Duple_vockice,-0.5,1026.5
"tre, gro, nar",fail,0.5,1027.0
"tre, lim, lim",Duple_vockice,-0.5,1026.5
"tre, gro, tre",Duple_vockice,-0.5,1026.0
"tre, lim, nar",fail,0.5,1026.5
"nar, tre, tre",Duple_vockice,-0.5,1026.0
"jag, lim, nar",fail,0.5,1026.5
"nar, gro, tre",fail,0.5,1027.0
"src, lim, nar",fail,0.5,1027.5
"nar, gro, tre",fail,0.5,1028.0
"tre, src, kes",fail,0.5,1028.5
"gro, jag, tre",fail,0.5,1029.0
"kes, nar, nar",Duple_vockice,-0.5,1028.5
"tre, lim, tre",Duple_vockice,-0.5,1028.0
"gro, jag, kes",fail,0.5,1028.5
"kes, lim, kes",bonus_x2,0.5,1029.0
"kes, src, tre",fail,0.5,1029.5
"jag, src, tre",fail,0.5,1030.0
"gro, kes, tre",fail,0.5,1030.5
"kes, lim, nar",fail,0.5,1031.0
"lim, src, tre",fail,0.5,1031.5
"gro, jag, kes",fail,0.5,1032.0
"src, nar, lim",fail,0.5,1032.5
"tre, jag, kes",fail,0.5,1033.0
"nar, lim, tre",fail,0.5,1033.5
"lim, lim, gro",Duple_vockice,-0.5,1033.0
"tre, kes, tre",Duple_vockice,-0.5,1032.5
"lim, gro, tre",fail,0.5,1033.0
"gro, jag, tre",fail,0.5,1033.5
"kes, jag, gro",fail,0.5,1034.0
"nar, lim, tre",fail,0.5,1034.5
"lim, lim, tre",Duple_vockice,-0.5,1034.0
"lim, lim, lim",Vocni_jackpot,-2.5,1031.5
"lim, lim, jag",Duple_vockice,-0.5,1031.0
"gro, lim, kes",fail,0.5,1031.5
"tre, lim, tre",Duple_vockice,-0.5,1031.0
"nar, kes, tre",fail,0.5,1031.5
"gro, kes, gro",Duple_vockice,-0.5,1031.0
"kes, tre, nar",fail,0.5,1031.5
"gro, src, kes",fail,0.5,1032.0
"tre, tre, tre",Vocni_jackpot,-2.5,1029.5
"jag, nar, tre",fail,0.5,1030.0
"gro, jag, tre",fail,0.5,1030.5
"gro, gro, nar",Duple_vockice,-0.5,1030.0
"kes, gro, lim",fail,0.5,1030.5
"lim, jag, jag",Duple_vockice,-0.5,1030.0
"jag, lim, nar",fail,0.5,1030.5
"lim, src, lim",Duple_vockice,-0.5,1030.0
"tre, lim, tre",Duple_vockice,-0.5,1029.5
"src, lim, tre",fail,0.5,1030.0
"jag, tre, kes",fail,0.5,1030.5
"nar, tre, gro",fail,0.5,1031.0
"jag, gro, jag",Duple_vockice,-0.5,1030.5
"lim, lim, nar",Duple_vockice,-0.5,1030.0
"tre, nar, tre",Duple_vockice,-0.5,1029.5
"tre, lim, gro",fail,0.5,1030.0
"tre, kes, tre",Duple_vockice,-0.5,1029.5
"lim, lim, jag",Duple_vockice,-0.5,1029.0
"src, lim, gro",fail,0.5,1029.5
"tre, tre, tre",Vocni_jackpot,-2.5,1027.0
"kes, jag, tre",fail,0.5,1027.5
"tre, lim, jag",fail,0.5,1028.0
"src, jag, lim",fail,0.5,1028.5
"tre, tre, tre",Vocni_jackpot,-2.5,1026.0
"src, src, lim",free_spin,0.5,1026.5
"gro, lim, kes",fail,0.0,1026.5
"nar, jag, lim",fail,0.5,1027.0
"kes, lim, tre",fail,0.5,1027.5
"jag, tre, gro",fail,0.5,1028.0
"lim, lim, kes",Duple_vockice,-0.5,1027.5
"src, tre, lim",fail,0.5,1028.0
"lim, lim, tre",Duple_vockice,-0.5,1027.5
"kes, kes, jag",bonus_x2,0.5,1028.0
"jag, gro, jag",Duple_vockice,-1.5,1026.5
"lim, src, kes",fail,0.5,1027.0
"tre, lim, nar",fail,0.5,1027.5
"jag, tre, jag",Duple_vockice,-0.5,1027.0
"lim, nar, tre",fail,0.5,1027.5
"src, jag, tre",fail,0.5,1028.0
"src, lim, tre",fail,0.5,1028.5
"gro, lim, tre",fail,0.5,1029.0
"kes, src, tre",fail,0.5,1029.5
"jag, jag, gro",Duple_vockice,-0.5,1029.0
"lim, gro, gro",Duple_vockice,-0.5,1028.5
"nar, src, nar",Duple_vockice,-0.5,1028.0
"nar, jag, tre",fail,0.5,1028.5
"nar, lim, kes",fail,0.5,1029.0
"gro, nar, kes",fail,0.5,1029.5
"nar, lim, lim",Duple_vockice,-0.5,1029.0
"gro, lim, nar",fail,0.5,1029.5
"src, lim, tre",fail,0.5,1030.0
"tre, lim, lim",Duple_vockice,-0.5,1029.5
"gro, gro, lim",Duple_vockice,-0.5,1029.0
"kes, lim, jag",fail,0.5,1029.5
"nar, kes, lim",fail,0.5,1030.0
"lim, tre, tre",Duple_vockice,-0.5,1029.5
"gro, jag, jag",Duple_vockice,-0.5,1029.0
"src, kes, nar",fail,0.5,1029.5
"kes, src, lim",fail,0.5,1030.0
"jag, jag, kes",Duple_vockice,-0.5,1029.5
"lim, kes, tre",fail,0.5,1030.0
"tre, lim, tre",Duple_vockice,-0.5,1029.5
"jag, lim, nar",fail,0.5,1030.0
"jag, gro, lim",fail,0.5,1030.5
"tre, nar, tre",Duple_vockice,-0.5,1030.0
"nar, tre, lim",fail,0.5,1030.5
"nar, gro, tre",fail,0.5,1031.0
"kes, kes, gro",bonus_x2,0.5,1031.5
"tre, jag, tre",Duple_vockice,-1.5,1030.0
"nar, kes, tre",fail,0.5,1030.5
"src, lim, lim",Duple_vockice,-0.5,1030.0
"nar, nar, tre",Duple_vockice,-0.5,1029.5
"tre, kes, nar",fail,0.5,1030.0
"jag, nar, jag",Duple_vockice,-0.5,1029.5
"jag, jag, jag",Vocni_jackpot,-2.5,1027.0
"src, jag, lim",fail,0.5,1027.5
"kes, nar, tre",fail,0.5,1028.0
"gro, kes, tre",fail,0.5,1028.5
"tre, jag, tre",Duple_vockice,-0.5,1028.0
"gro, jag, tre",fail,0.5,1028.5
"jag, src, kes",fail,0.5,1029.0
"gro, kes, tre",fail,0.5,1029.5
"tre, gro, tre",Duple_vockice,-0.5,1029.0
"tre, gro, kes",fail,0.5,1029.5
"tre, kes, jag",fail,0.5,1030.0
"src, gro, lim",fail,0.5,1030.5
"kes, lim, tre",fail,0.5,1031.0
"nar, nar, nar",Vocni_jackpot,-2.5,1028.5
"nar, tre, nar",Duple_vockice,-0.5,1028.0
"lim, gro, lim",Duple_vockice,-0.5,1027.5
"jag, src, jag",Duple_vockice,-0.5,1027.0
"jag, jag, tre",Duple_vockice,-0.5,1026.5
"tre, lim, gro",fail,0.5,1027.0
"lim, kes, gro",fail,0.5,1027.5
"lim, src, gro",fail,0.5,1028.0
"tre, src, lim",fail,0.5,1028.5
"tre, lim, tre",Duple_vockice,-0.5,1028.0
"nar, src, tre",fail,0.5,1028.5
"lim, kes, tre",fail,0.5,1029.0
"tre, nar, jag",fail,0.5,1029.5
"tre, lim, tre",Duple_vockice,-0.5,1029.0
"src, nar, nar",Duple_vockice,-0.5,1028.5
"src, kes, tre",fail,0.5,1029.0
"src, kes, tre",fail,0.5,1029.5
"nar, gro, jag",fail,0.5,1030.0
"lim, jag, kes",fail,0.5,1030.5
"src, jag, gro",fail,0.5,1031.0
"nar, kes, tre",fail,0.5,1031.5
"jag, lim, gro",fail,0.5,1032.0
"nar, lim, tre",fail,0.5,1032.5
"tre, kes, lim",fail,0.5,1033.0
"tre, lim, nar",fail,0.5,1033.5
"kes, nar, tre",fail,0.5,1034.0
"nar, tre, kes",fail,0.5,1034.5
"gro, nar, jag",fail,0.5,1035.0
"nar, src, jag",fail,0.5,1035.5
"src, gro, gro",Duple_vockice,-0.5,1035.0
"gro, gro, nar",Duple_vockice,-0.5,1034.5
"gro, jag, gro",Duple_vockice,-0.5,1034.0
"gro, nar, kes",fail,0.5,1034.5
"gro, nar, tre",fail,0.5,1035.0
"kes, lim, jag",fail,0.5,1035.5
"kes, lim, tre",fail,0.5,1036.0
"tre, src, tre",Duple_vockice,-0.5,1035.5
"gro, lim, gro",Duple_vockice,-0.5,1035.0
"nar, src, jag",fail,0.5,1035.5
"tre, lim, jag",fail,0.5,1036.0
"src, tre, tre",Duple_vockice,-0.5,1035.5
"lim, kes, tre",fail,0.5,1036.0
"lim, lim, tre",Duple_vockice,-0.5,1035.5
"tre, src, gro",fail,0.5,1036.0
"tre, tre, tre",Vocni_jackpot,-2.5,1033.5
"tre, lim, gro",fail,0.5,1034.0
"nar, jag, gro",fail,0.5,1034.5
"jag, nar, lim",fail,0.5,1035.0
"nar, lim, tre",fail,0.5,1035.5
"tre, gro, lim",fail,0.5,1036.0
"nar, kes, tre",fail,0.5,1036.5
"nar, tre, kes",fail,0.5,1037.0
"kes, gro, gro",Duple_vockice,-0.5,1036.5
"lim, tre, kes",fail,0.5,1037.0
"nar, tre, tre",Duple_vockice,-0.5,1036.5
"tre, tre, tre",Vocni_jackpot,-2.5,1034.0
"gro, tre, kes",fail,0.5,1034.5
"tre, lim, lim",Duple_vockice,-0.5,1034.0
"src, gro, lim",fail,0.5,1034.5
"tre, gro, tre",Duple_vockice,-0.5,1034.0
"jag, lim, tre",fail,0.5,1034.5
"src, lim, nar",fail,0.5,1035.0
"gro, lim, tre",fail,0.5,1035.5
"kes, nar, tre",fail,0.5,1036.0
"tre, jag, tre",Duple_vockice,-0.5,1035.5
"tre, kes, nar",fail,0.5,1036.0
"tre, jag, tre",Duple_vockice,-0.5,1035.5
"lim, src, jag",fail,0.5,1036.0
"src, lim, tre",fail,0.5,1036.5
"tre, nar, tre",Duple_vockice,-0.5,1036.0
"lim, tre, lim",Duple_vockice,-0.5,1035.5
"nar, src, lim",fail,0.5,1036.0
"lim, kes, tre",fail,0.5,1036.5
"gro, src, tre",fail,0.5,1037.0
"nar, kes, gro",fail,0.5,1037.5
"jag, tre, kes",fail,0.5,1038.0
"jag, nar, nar",Duple_vockice,-0.5,1037.5
"kes, nar, jag",fail,0.5,1038.0
"tre, lim, nar",fail,0.5,1038.5
"src, jag, tre",fail,0.5,1039.0
"tre, src, lim",fail,0.5,1039.5
"nar, lim, gro",fail,0.5,1040.0
"kes, nar, nar",Duple_vockice,-0.5,1039.5
"nar, jag, nar",Duple_vockice,-0.5,1039.0
"gro, jag, gro",Duple_vockice,-0.5,1038.5
"jag, lim, tre",fail,0.5,1039.0
"gro, kes, lim",fail,0.5,1039.5
"lim, tre, lim",Duple_vockice,-0.5,1039.0
"tre, tre, jag",Duple_vockice,-0.5,1038.5
"gro, lim, tre",fail,0.5,1039.0
"src, kes, jag",fail,0.5,1039.5
"lim, kes, lim",Duple_vockice,-0.5,1039.0
"lim, gro, tre",fail,0.5,1039.5
"nar, src, jag",fail,0.5,1040.0
"nar, gro, tre",fail,0.5,1040.5
"kes, nar, lim",fail,0.5,1041.0
"src, lim, tre",fail,0.5,1041.5
"tre, lim, tre",Duple_vockice,-0.5,1041.0
"kes, kes, nar",bonus_x2,0.5,1041.5
"gro, tre, nar",fail,0.5,1042.0
"gro, lim, gro",Duple_vockice,-0.5,1041.5
"nar, nar, jag",Duple_vockice,-0.5,1041.0
"gro, lim, tre",fail,0.5,1041.5
"src, src, gro",free_spin,0.5,1042.0
"tre, jag, lim",fail,0.0,1042.0
"kes, tre, gro",fail,0.5,1042.5
"tre, tre, tre",Vocni_jackpot,-2.5,1040.0
"lim, src, kes",fail,0.5,1040.5
"kes, jag, lim",fail,0.5,1041.0
"kes, nar, tre",fail,0.5,1041.5
"kes, lim, kes",bonus_x2,0.5,1042.0
"nar, gro, tre",fail,0.5,1042.5
"nar, lim, tre",fail,0.5,1043.0
"lim, jag, tre",fail,0.5,1043.5
"tre, jag, nar",fail,0.5,1044.0
"jag, src, nar",fail,0.5,1044.5
"nar, gro, jag",fail,0.5,1045.0
"kes, src, nar",fail,0.5,1045.5
"nar, lim, jag",fail,0.5,1046.0
"nar, tre, jag",fail,0.5,1046.5
"src, src, tre",free_spin,0.5,1047.0
"tre, jag, jag",Duple_vockice,-1.0,1046.0
"src, lim, jag",fail,0.5,1046.5
"kes, tre, tre",Duple_vockice,-0.5,1046.0
"jag, jag, jag",Vocni_jackpot,-2.5,1043.5
"kes, gro, nar",fail,0.5,1044.0
"gro, jag, nar",fail,0.5,1044.5
"tre, gro, kes",fail,0.5,1045.0
"jag, kes, kes",bonus_x2,0.5,1045.5
"jag, nar, gro",fail,0.5,1046.0
"kes, lim, gro",fail,0.5,1046.5
"src, lim, jag",fail,0.5,1047.0
"tre, gro, lim",fail,0.5,1047.5
"tre, src, gro",fail,0.5,1048.0
"tre, nar, tre",Duple_vockice,-0.5,1047.5
"src, lim, nar",fail,0.5,1048.0
"gro, lim, lim",Duple_vockice,-0.5,1047.5
"src, lim, tre",fail,0.5,1048.0
"kes, nar, jag",fail,0.5,1048.5
"gro, gro, nar",Duple_vockice,-0.5,1048.0
"jag, lim, tre",fail,0.5,1048.5
"src, gro, kes",fail,0.5,1049.0
"tre, lim, tre",Duple_vockice,-0.5,1048.5
"gro, nar, nar",Duple_vockice,-0.5,1048.0
"src, jag, tre",fail,0.5,1048.5
"tre, lim, jag",fail,0.5,1049.0
"gro, lim, tre",fail,0.5,1049.5
"tre, kes, tre",Duple_vockice,-0.5,1049.0
"lim, jag, tre",fail,0.5,1049.5
"kes, lim, gro",fail,0.5,1050.0
"tre, gro, jag",fail,0.5,1050.5
"jag, kes, jag",Duple_vockice,-0.5,1050.0
"tre, src, kes",fail,0.5,1050.5
"gro, lim, tre",fail,0.5,1051.0
"kes, kes, gro",bonus_x2,0.5,1051.5
"jag, src, tre",fail,0.5,1052.0
"nar, lim, nar",Duple_vockice,-0.5,1051.5
"nar, jag, lim",fail,0.5,1052.0
"gro, kes, lim",fail,0.5,1052.5
"nar, kes, tre",fail,0.5,1053.0
"gro, jag, gro",Duple_vockice,-0.5,1052.5
"src, nar, gro",fail,0.5,1053.0
"tre, lim, jag",fail,0.5,1053.5
"tre, tre, tre",Vocni_jackpot,-2.5,1051.0
"nar, kes, gro",fail,0.5,1051.5
"jag, kes, tre",fail,0.5,1052.0
"nar, src, tre",fail,0.5,1052.5
"gro, tre, jag",fail,0.5,1053.0
"jag, gro, gro",Duple_vockice,-0.5,1052.5
"gro, nar, jag",fail,0.5,1053.0
"jag, src, tre",fail,0.5,1053.5
"tre, lim, lim",Duple_vockice,-0.5,1053.0
"lim, jag, nar",fail,0.5,1053.5
"kes, tre, tre",Duple_vockice,-0.5,1053.0
"lim, tre, kes",fail,0.5,1053.5
